         ps       /tb_rv32im_soc/DUT/pc  /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_we_o                /tb_rv32im_soc/DUT/U_SDRAM/state  /tb_rv32im_soc/sdram_addr                         
          delta         /tb_rv32im_soc/DUT/instr  /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_adr_o               /tb_rv32im_soc/sdram_cs_n       /tb_rv32im_soc/sdram_dq                    
           /tb_rv32im_soc/DUT/U_CPU/bus_stall_wire         /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_dat_o       /tb_rv32im_soc/sdram_ras_n                                                
          /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_cyc_o         /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_ack_i       /tb_rv32im_soc/sdram_cas_n                                              
            /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_stb_o                /tb_rv32im_soc/DUT/U_INTERCONNECT/s1_dat_i  /tb_rv32im_soc/sdram_we_n                                           
          0  +0            32'hXXXXXXXX ******** U U U                           U ********* ******** U ********      ST_BOOT_WAIT U U U  U           12'hXXX **** 
    1350000  +5            32'h00000178 ******** 1 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h408 **** 
    1350000  +8            32'h00000178 ******** 0 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h408 **** 
    1370000  +4            32'h00000178 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h408 **** 
    1370000  +5            32'h00000178 ******** 0 1 1                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h408 **** 
    1370000  +6            32'h00000178 ******** 1 1 1                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h408 **** 
    1390000  +2            32'h00000178 ******** 1 1 1                           0 ********* ******** 0 ********         ST_ACTIVE 0 0 1  1           12'h000 **** 
    1390000  +4            32'h00000178 ******** 0 1 1                           0 ********* ******** 0 ********         ST_ACTIVE 0 0 1  1           12'h000 **** 
    1390000  +5            32'h00000178 ******** 0 0 0                           0 ********* ******** 0 ********         ST_ACTIVE 0 0 1  1           12'h000 **** 
    1410000  +2            32'h00000178 ******** 0 0 0                           0 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1410000  +4            32'h0000017C ******** 0 0 0                           0 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1410000  +5            32'h0000017C ******** 0 0 0                           0 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1430000  +4            32'h00000180 ******** 1 0 0                           1 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1430000  +5            32'h00000180 ******** 1 0 0                           1 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1430000  +8            32'h00000180 ******** 0 0 0                           1 ********* ******** 0 ********         ST_ACTIVE 0 1 1  1           12'h000 **** 
    1450000  +2            32'h00000180 ******** 0 0 0                           1 ********* ******** 0 ********      ST_WRITE_CMD 0 1 1  1           12'h000 **** 
    1450000  +4            32'h00000180 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_CMD 0 1 1  1           12'h000 **** 
    1450000  +5            32'h00000180 ******** 0 1 1                           0 ********* ******** 0 ********      ST_WRITE_CMD 0 1 1  1           12'h000 **** 
    1450000  +6            32'h00000180 ******** 1 1 1                           0 ********* ******** 0 ********      ST_WRITE_CMD 0 1 1  1           12'h000 **** 
    1470000  +2            32'h00000180 ******** 1 1 1                           0 ********* ******** 0 ********    ST_WRITE_DATA2 0 1 0  0           12'h004 **** 
    1470000  +3            32'h00000180 ******** 1 1 1                           0 ********* ******** 0 ********    ST_WRITE_DATA2 0 1 0  0           12'h004 **** 
    1470000  +4            32'h00000180 ******** 0 1 1                           0 ********* ******** 0 ********    ST_WRITE_DATA2 0 1 0  0           12'h004 **** 
    1470000  +5            32'h00000180 ******** 0 0 0                           0 ********* ******** 0 ********    ST_WRITE_DATA2 0 1 0  0           12'h004 **** 
    1490000  +2            32'h00000180 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1490000  +4            32'h00000184 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1490000  +5            32'h00000184 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1510000  +3            32'h00000184 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1510000  +4            32'h00000188 ******** 1 0 0                           1 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1510000  +5            32'h00000188 ******** 1 0 0                           1 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1510000  +8            32'h00000188 ******** 0 0 0                           1 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1530000  +4            32'h00000188 ******** 0 0 0                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1530000  +5            32'h00000188 ******** 0 1 1                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1530000  +6            32'h00000188 ******** 1 1 1                           0 ********* ******** 0 ********      ST_WRITE_REC 0 1 1  1           12'h004 **** 
    1550000  +2            32'h00000188 ******** 1 1 1                           0 ********* ******** 1 ********      ST_PRECHARGE 0 1 1  1           12'h004 **** 
    1550000  +4            32'h00000188 ******** 0 1 1                           0 ********* ******** 1 ********      ST_PRECHARGE 0 1 1  1           12'h004 **** 
    1550000  +5            32'h00000188 ******** 0 0 0                           0 ********* ******** 1 ********      ST_PRECHARGE 0 1 1  1           12'h004 **** 
    1570000  +2            32'h00000188 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 0 1  0           12'h404 **** 
    1570000  +4            32'h0000018C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 0 1  0           12'h404 **** 
    1570000  +5            32'h0000018C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 0 1  0           12'h404 **** 
    1590000  +2            32'h0000018C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1590000  +4            32'h00000190 ******** 1 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1590000  +5            32'h00000190 ******** 1 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1590000  +8            32'h00000190 ******** 0 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1610000  +4            32'h00000028 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1610000  +5            32'h00000028 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1630000  +4            32'h0000002C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1630000  +5            32'h0000002C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1650000  +4            32'h00000030 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1650000  +5            32'h00000030 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1670000  +4            32'h00000030 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1670000  +8            32'h00000030 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1690000  +4            32'h00000034 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1690000  +5            32'h00000034 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1710000  +4            32'h00000038 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1710000  +5            32'h00000038 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1730000  +4            32'h0000003C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1730000  +5            32'h0000003C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1750000  +4            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1750000  +5            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1770000  +4            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1770000  +5            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1790000  +4            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1790000  +5            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1810000  +4            32'h00000048 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1810000  +9            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1830000  +4            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1830000  +5            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1850000  +4            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1850000  +5            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1870000  +4            32'h00000054 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1870000  +5            32'h00000054 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1890000  +4            32'h00000058 ******** 1 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1890000  +5            32'h00000058 ******** 1 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1890000  +9            32'h00000058 ******** 0 0 0                           1 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1910000  +4            32'h00000058 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1910000  +6            32'h00000058 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1910000  +8            32'h00000058 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1930000  +4            32'h0000005C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1930000  +5            32'h0000005C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1950000  +4            32'h0000003C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1950000  +5            32'h0000003C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1970000  +4            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1970000  +5            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1990000  +4            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    1990000  +5            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2010000  +4            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2010000  +5            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2030000  +4            32'h00000048 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2030000  +9            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2050000  +4            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2050000  +5            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2070000  +4            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2070000  +5            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2090000  +4            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2090000  +5            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2110000  +4            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2110000  +5            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2130000  +4            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2130000  +5            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2150000  +4            32'h00000048 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2150000  +9            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2170000  +4            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2170000  +5            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2190000  +4            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2190000  +5            32'h00000050 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2210000  +4            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2210000  +5            32'h00000040 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2230000  +4            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2230000  +5            32'h00000044 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2250000  +4            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2250000  +5            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2270000  +4            32'h00000048 ******** 1 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2270000  +9            32'h00000048 ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2290000  +4            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
    2290000  +5            32'h0000004C ******** 0 0 0                           0 ********* ******** 0 ********           ST_IDLE 0 1 1  1           12'h404 **** 
